numero_sinistr,Charge,exercice,Police
200700046205,6000,2007,919799
200900019455,57150,2009,919832
200900015255,6000,2009,919852
200800017403,21739.24,2008,919852
200900051788,10333.5,2009,919875
200900054574,88250,2009,919876
200700026093,6804,2007,919882
200700047150,57150,2007,919893
200900024906,-4470,2009,919899
200800016946,1970,2008,919899
200700008225,6000,2007,919902
200700019569,6000,2007,919914
201000005838,-1066,2010,919943
200700033239,-8.8,2007,919963
200900003459,-2952,2009,919998
200700013037,203534.28,2007,920010
201000052976,156579.36,2010,920015
200800028168,56000,2008,920018
200700046214,17316,2007,920024
201100028117,-2136,2011,920039
201000054656,3000,2010,920079
200700024436,-1840.2,2007,920084
200700046879,10600,2007,920114
200700013272,12603.5,2007,920120
201100026778,-4550,2011,920124
200700046472,3000,2007,920172
201100017628,-3580,2011,920172
201100057124,88250,2011,920177
200800050313,29338.05,2008,920188
200900005437,6534,2009,920193
201100061409,6000,2011,920201
200700007163,7044,2007,920218
200800036808,6000,2008,920218
200700015145,43150,2007,920225
200700044145,-1269,2007,920249
200700006822,41932.82,2007,920249
200900005578,-1881,2009,920264
200800048417,6000,2008,920276
200700033571,19829.1,2007,920333
200900019054,79010,2009,920333
200900022329,18805.39,2009,920343
200900050532,22002.56,2009,920343
201000050090,-4500,2010,920347
200700043774,56364.54,2007,920383
200700001121,4850,2007,920387
201100022931,13710,2011,920402
201000056906,6000,2010,920409
200900012471,58872.86,2009,920417
200800002591,3000,2008,920424
200800039786,55837.5,2008,920463
201100052207,-2136,2011,920480
200900047947,31734.6,2009,920483
201100033035,1448.4,2011,920485
201000054547,25023.98,2010,920529
201100029950,37550,2011,920535
200900019297,17662.58,2009,920535
200900027718,924,2009,920551
200900006889,14670,2009,920556
200700018032,-1524,2007,920557
200700045940,31437.34,2007,920557
201100026763,804,2011,920652
201100030123,107162,2011,920654
201100000558,9451.32,2011,920654
200700040455,6000,2007,920657
200700011455,34992.82,2007,920660
200700042956,53044.08,2007,920661
200900008354,39491.22,2009,920685
200800052176,6000,2008,920686
201000054531,63150,2010,920697
200800008788,-200,2008,920703
201100059231,20530,2011,920740
200700044546,63954,2007,920749
200800020740,57150,2008,920767
200800028562,37185.47,2008,920768
200800044038,6000,2008,920800
200700027383,-1258.8,2007,920816
200700039792,13950,2007,920823
200800016859,90888.74,2008,920842
200800013262,7680,2008,920843
200800014061,57454,2008,920893
200700001006,76530.15,2007,920897
201000017328,12000,2010,920931
201000043508,2100,2010,920939
200700024937,8437.13,2007,920940
200700026210,42474.5,2007,920945
200700038340,31767.1,2007,920946
200700044542,17907,2007,920963
200800030713,122070,2008,920971
200700026283,6000,2007,921000
200800012011,6000,2008,921000
200700048092,48150,2007,921031
200700044677,188722.02,2007,921034
200800021153,63150,2008,921061
200900051637,35959.48,2009,921098
200700037617,13908.76,2007,921104
200800030591,6000,2008,921105
201100049140,924,2011,921105
200900022834,6000,2009,921126
200700007059,-1218,2007,921148
200800051980,36584.46,2008,921167
200900026167,2879.15,2009,921167
200700047855,59501.5,2007,921176
200900028373,49514,2009,921181
200800015274,7996.16,2008,921213
201000028469,-1796,2010,921241
200700001343,7921.2,2007,921244
200800014998,5098.19,2008,921245
200900053711,45252.79,2009,921275
200700008901,15630,2007,921276
200900044482,44098.54,2009,921282
200700006304,42986.89,2007,921310
200800047281,19441.73,2008,921313
200800048917,6000,2008,921339
200900055213,41586.8,2009,921339
200700004111,6150,2007,921379
201100018807,43804,2011,921385
200800036638,28000,2008,921479
200700047138,6000,2007,921496
200700015025,34208.92,2007,921500
200800034604,72150,2008,921515
201000057101,6000,2010,921528
200700020859,221093.1,2007,921540
200900024971,7924,2009,921548
201000051102,100831.5,2010,921548
200800050608,125633.18,2008,921596
200700032385,182332,2007,921618
200800048370,5804,2008,921630
200800032615,-1096,2008,921630
201000011506,33502.26,2010,921640
201000006882,-1320,2010,921640
200800041410,10826,2008,921674
200700043309,12988.75,2007,921675
200700044696,-4837.2,2007,921697
200700005044,-2518,2007,921727
200800034529,32579.09,2008,921728
200700037256,6000,2007,921850
200800051740,27629.51,2008,921893
200800049995,11821.2,2008,921916
200700047451,116650,2007,921922
200700012542,41067.96,2007,921922
200900032383,30657.02,2009,921922
200800026494,6904,2008,922133
200700027299,6000,2007,922171
200700035669,27839.41,2007,922171
200900031191,3800.91,2009,922192
200800017515,40549.02,2008,922213
201000046167,6000,2010,922238
201100026081,9274,2011,922238
201000034530,4,2010,922324
200700017339,10630.24,2007,922332
201000005555,6000,2010,922348
200700045300,9570,2007,922365
200700014333,6000,2007,922379
200800017404,63150,2008,922404
200800017663,6000,2008,922425
200900029465,50303,2009,922425
200800004313,17602.27,2008,922432
200800047336,6000,2008,922440
200700032983,6804,2007,922440
201000051878,6000,2010,922449
200800049495,69099,2008,922455
201100009090,-51.51,2011,922501
200700034219,29047.42,2007,922515
200800013254,5629.62,2008,922557
200800011682,7014,2008,922558
200800021052,6000,2008,922558
200700045286,471049.45,2007,922569
201000048409,5662,2010,922579
201000001487,4446,2010,922579
200700044967,15876.59,2007,922606
200800005097,11976,2008,922618
200700043593,29215.12,2007,922680
200800048921,6000,2008,922680
200900055079,6000,2009,922775
200800050025,6000,2008,922806
200800048899,63150,2008,922808
201000035125,46576.44,2010,922808
200700000860,6000,2007,922816
200700047502,63150,2007,922817
200900009581,28159.2,2009,922817
200800020662,-1304.4,2008,922831
200900023282,5904,2009,922861
200700008478,9596,2007,922943
200900047650,92306.6,2009,922961
200700045573,6932,2007,923028
200700008500,480,2007,923058
200800051196,34304.44,2008,923062
200700024067,12000,2007,923077
200900019750,-2800,2009,923107
201000023309,-4600,2010,923107
200700009381,37177,2007,923124
200700008415,6000,2007,923161
200900028386,-2442,2009,923177
200700046172,68123.66,2007,923178
200800030730,10517.01,2008,923206
200700044910,11422.88,2007,923248
200700047988,112325.32,2007,923265
200800052008,63150,2008,923329
200900005478,16104,2009,923334
200700001377,-915.4,2007,923335
200900019058,11754,2009,923345
200700048002,68650,2007,923348
200700044996,6000,2007,923407
200800051969,3000,2008,923462
200700048330,37650,2007,923520
200700045366,39190.56,2007,923534
200800036485,9521.33,2008,923563
200700018494,101443.15,2007,923565
200700039713,6000,2007,923575
200700047758,44005.31,2007,923578
200700046944,132846.24,2007,923588
200700033823,16348,2007,923597
200700019206,31053.75,2007,923597
200800017505,48812.79,2008,923604
200700004204,-1065,2007,923647
200700047717,77674.4,2007,923649
200700012770,23867.1,2007,923661
201100021722,1484,2011,923661
200700013281,18554.44,2007,923667
200700037272,18589.47,2007,923681
200900025978,22440,2009,923686
200800048783,6000,2008,923785
200700003161,6000,2007,923790
200700044051,21393.16,2007,923817
200800010778,3802.8,2008,923820
201000010421,419,2010,923851
201000008528,15392.96,2010,923851
200900019454,2643.2,2009,923867
200900050942,213735.04,2009,923870
200900007315,3804,2009,923875
200700026253,-1141,2007,923877
200700043268,53299.74,2007,923882
200900053191,6000,2009,923885
200700020412,6000,2007,923898
200800053333,12733.18,2008,923979
200700046556,6000,2007,923998
200700025648,4139.23,2007,924012
201000055531,236260,2010,924022
200700016261,46804,2007,924029
200800049958,-2740,2008,924043
201000053496,17604,2010,924053
200900007321,14142,2009,924080
201100008762,7042,2011,924081
201000048451,21065.1,2010,924093
201100062269,50000,2011,924116
200800052424,39000,2008,924126
200900054033,29451.02,2009,924134
200900051901,44950,2009,924135
200800050036,6000,2008,924170
201000028400,28435.65,2010,924188
200900053893,42150,2009,924202
200700006814,498648.91,2007,924203
200700043959,6000,2007,924211
200800035620,177704.65,2008,924235
200800050004,12000,2008,924252
200800031970,5254.4,2008,924260
200700045368,32986.13,2007,924276
201000045625,23314,2010,924278
200700028499,54325.3,2007,924285
201000008054,28103.33,2010,924292
200700045781,27099.81,2007,924358
201100042085,2550,2011,924361
200700015644,37453.46,2007,924471
201100057005,56000,2011,924483
200800051544,6000,2008,924490
201000007200,29897.76,2010,924493
200700044683,196079.07,2007,924498
200700038693,43500,2007,924514
200700043611,15610.52,2007,924523
200900037443,1444,2009,924549
200800021417,-2748,2008,924551
200700022179,534150,2007,924554
200700026695,32752.68,2007,924570
200800017391,16950,2008,924617
200700015021,80485.37,2007,924623
200800015063,213454,2008,924668
200900024751,1517.76,2009,924703
200700027404,97409.59,2007,924713
200700045885,25545.5,2007,924726
200800019435,228186.05,2008,924765
201000054428,60950,2010,924770
200700022878,10517.01,2007,924770
200700045743,741182.61,2007,924777
200800002523,-1320,2008,924810
200700040886,6000,2007,924814
200700045529,44311.48,2007,924814
200800009743,102470.53,2008,924914
200800048205,6000,2008,924923
200700046011,13278,2007,924960
201100049956,1500,2011,925033
201000011871,6000,2010,925046
200900039988,42150,2009,925087
200700048165,48150,2007,925098
200700034981,37150,2007,925098
200800019206,116650,2008,925140
200700022582,3000,2007,925158
200800011410,-2006.52,2008,925158
201100019295,5164.29,2011,925158
200700044064,7177.48,2007,925164
200900013428,71361.41,2009,925221
200900053680,69750.16,2009,925229
200700022013,11422.89,2007,925240
201100019595,219000,2011,925248
200700027174,177400,2007,925251
200800003639,6000,2008,925317
201100048683,30789.15,2011,925420
200700045723,42155.96,2007,925446
200700037358,48350,2007,925459
200700046881,27053.35,2007,925500
200700023204,39300,2007,925528
200800035028,41104.2,2008,925533
200800001889,-1048,2008,925641
200800011906,6000,2008,925641
200700046253,6000,2007,925711
200800035074,20694,2008,925752
201000006913,6000,2010,925778
201000012483,-4520,2010,925804
200900002799,6000,2009,925804
200800017473,11629.48,2008,925861
201100015231,6974,2011,925861
200700022480,33932,2007,925866
200800017509,5000,2008,925925
200800051524,34028.88,2008,925926
200800017410,15925.5,2008,925949
200700038243,914.33,2007,925959
201000050758,48150,2010,925971
200700044912,38617.41,2007,925975
200700029670,-3696,2007,926008
200700043988,16510.5,2007,926020
200700025223,27131.25,2007,926028
200800002551,9807.63,2008,926060
200700029240,11020.69,2007,926077
200900011710,6804,2009,926092
200800003059,6000,2008,926098
200900010947,6804,2009,926116
200700041375,-2824,2007,926181
200900038011,65240.1,2009,926190
200700029474,22629.03,2007,926193
200800005127,17932,2008,926255
200900048031,76315.71,2009,926263
200800019433,29200,2008,926321
200700047282,129150,2007,926472
200900031851,6000,2009,926519
200700047682,50197.3,2007,926555
200700036474,114520.05,2007,926563
200700044596,6338.2,2007,926574
200700046453,6000,2007,926576
201000055236,53500,2010,926599
200900043082,36984,2009,926599
200700043637,52374.25,2007,926634
200800050500,33268.23,2008,926645
200700044455,161062.58,2007,926649
200900012435,144435.65,2009,926661
200900041959,-3360,2009,926688
200900033693,8976,2009,926754
200800013890,138665.12,2008,926759
201000021325,6000,2010,926796
201000038878,6000,2010,926796
200900021468,3864,2009,926803
200800040971,6000,2008,926827
200800030564,22842.3,2008,926876
200700041954,134504,2007,926906
200800030726,6000,2008,926921
200900046926,24031.67,2009,926955
200800014629,-1192,2008,926966
200900018111,6001,2009,927172
200900027731,-46,2009,927320
201100049462,7842,2011,927320
200900000756,12144.54,2009,927329
200900010400,9398,2009,927331
201000057198,6000,2010,927334
200800017469,13134,2008,927377
200800016666,6000,2008,927391
200800020669,6804,2008,927391
200800036596,11000,2008,927515
200800023041,40635.65,2008,927524
200800014797,57150,2008,927530
200800050017,273448.75,2008,927536
200900012479,6000,2009,927592
201000025135,5045.71,2010,927632
200800052027,6000,2008,927679
200800017383,42250,2008,927684
200800036601,40115.45,2008,927717
200800018800,35872.9,2008,927718
200900022372,13456.59,2009,927727
200700043318,6804,2007,927758
201100057442,6000,2011,927772
200800050042,42150,2008,927785
200900043665,300,2009,927786
200800014678,57150,2008,927800
201000054280,100650,2010,927822
200900028058,-3106,2009,927863
200800020443,23651.51,2008,927891
200800035094,38744.76,2008,927893
200800028508,28131,2008,927940
200900023417,23650,2009,927966
200800017481,50192.16,2008,927995
201000043384,913.8,2010,928008
200800017045,6000,2008,928089
200900040457,4080,2009,928110
200900042243,27816.91,2009,928118
200900036495,10188,2009,928128
200800018884,6000,2008,928135
200900025440,120,2009,928182
201000002517,1484,2010,928182
201100009616,-556,2011,928219
200800050037,37150,2008,928236
200800025906,-596,2008,928252
200800042538,251234.7,2008,928254
200800020660,57150,2008,928335
200800028336,6000,2008,928337
200800008353,6000,2008,928340
200900001192,222.91,2009,928361
200800049963,35537.47,2008,928428
200900036719,25318.79,2009,928428
200800017522,6000,2008,928430
200900043742,21085.82,2009,928437
200800036597,4000,2008,928459
200900043259,25165,2009,928505
201000008616,1364,2010,928510
200800029827,5006.32,2008,928533
201000048519,3000,2010,928533
201100021608,6000,2011,928566
200800021706,-2646,2008,928582
200800014547,1556.4,2008,928590
200800030816,64012,2008,928614
200900006016,96391.75,2009,928638
200800023736,22986,2008,928665
201100062267,6000,2011,928669
200900025199,974,2009,928683
